I am not really a lip liner wearer but since it is BE I thought I'd give it a try since I love most of the BE products. The neutral is the one that I liked the best because the line wasn't to hard or noticeable. I just didn't really like the lip liners as much. ,1
I am not sure how or why it works but it does. My skin is less oily and more normalized now. This has also minimized my breakouts... I use it at night and it only requires 3 drops but I won't be without it. It lasts a long time - I am on my same bottle after 3 months. Well worth the cost. ,3
"I amnot usually ever a fan of CK scents, but this one got me. I sprayed one squirt on my wrist at a store and couldn't stop smelling my wrist all night! I bought it the next day. Its a sophisticated scent, and calms to a very pleasing fragrance! ",0
"I am now seriously in love with Korres lip glosses. No other natural lip gloss smells/ tastes this good! This color is GORGEOUS; however, I am into more muted tones right now so I won't use this a lot. Instead, I'll just buy more of the lighter color Korres glosses. The ""love your lips"" collection is fantastic!!! ",3
I am obsessed with the Amazing Grace line. I am not one for strong scents but this is light and beautiful and the roll on gives me just enough and exactly where I want it. I have made this my signature scent. ,1
"I am OBSESSED with this blush. I started out by using O*gasm because of the amazing reviews but I've switched to Torrid. It looks super pink but gives my asian skin an amazing, just ran a mile look. Nars is great because they have tons of pigment and use really high quality ingredients. I love it!",1
"I am often asked what are my absolute favorite products & NARS All About Eve is my favorite eye shadow combination- ever! The natural looking beige shadows work well on everyone I work with by making up the eyes naturally and beautifully, without looking like a ton of eye makeup, not too frosty, not too matte! I use one shade on the lid & the other all over the orbital bone., and sometimes wet them for a nice pearly effect on the lid to open up the eyes! AAE...Just perfect & worth every penny! ",3
"I am oh so in love! This 2"" styler allows me to turn my insanely thick hair into gorgeous waves, curls, & very straight w/ a little flip under. Please remember to section off hair, then use the styler ... just as when you blowout your hair. Perfect every time! ",1
"I am old and yes I have those naughty lines BUT NO MORE because IT helps hide them. Especially around the lips. Have just a little spot you want to hide? IT will do it. Thank you Benefit ""IT's"" Prefect ",3
"I am on about my 4th bottle of this. I use it every night with a cotton pad to remove makeup all over my face. I often have to use something different for tough eye makeup, but this works for everything else and is soothing and non-irritating. It leaves no residue either. Generally I use this to get the makeup off and then use a creamy cleanser on my dry skin to finish getting cleansed for the night. I also use this to refresh during summertime - if I get really sweaty and just need to perk up a bit. ",3
"I am one of those crazy women who has dozens of half empty bottles of body lotion, but this one is an enduring favorite and a must have for me. The level of moisture is perfect, rich without being at all greasy and it lasts all day. I also adore the fragrance, which is a bright natural smelling citrus scent.",1
"I am one of your older customers (56 years). I love the Nars Blush because it gives me natural color without giving me the ""clown look"" that you see on too many women. It is a great color for those of us who are losing that natural glow.",4
"I am over 50 and have very dry skin, and have tried many different body creams, but this is truly the best of the best. Mild fragrance, infused with shea butter, very emollient and creamy, a real treat for your skin! ",4
"I am pleasantly surprised by this foundation. I wouldn't characterize the coverage as medium-full. On me, it's more like light-medium. What it does beautifully is make your complexion look even - more perfected. Unlike some of the other reviewers, I did not find it to appear cakey. Best foundation I've used. ",2
"I am pleasantly surprised that such a creamy lipstick would last as long as these do. Even though I am a brunette, I have trouble wearing red lipsticks. The ""Rouge D' Enfer"" works perfectly for me as a deep rich red, perfect for evening. ""Catfight"" is similar enough to my natural lip colour and great for everyday. Had to take off 1 star for small amount of product for the price. But, oh well! When you find the right red, it's like finding gold.",4
"I am pleasantly surprised with this product. I didn't think it would be all that great (sorry Sephora), but because it had a $5 price tag I just thought, ""why not?"" So anyways, I got this in 115 which is a really nice neutral color. It is super creamy so it glides on perfectly, making it super easy to apply and it lasts and lasts on me. Plus, it looks soooooo good on me. The color really is very close to my lip color. It is just a bit darker so it is really the perfect liner for all the glosses I wear. Highly recommended product. ",1
"I am really liking Too Faced shadows. I use them with Too Faced's Primer potion and they seem to last a good time. I have Label Who, Glamazon, Socialite and Dirt Bag which all work great with a medium skin tone. ",2
"I am so glad I bought this fragrance. Everyone seems to love it! It lasts all day too. It blends each scent flawlessly for a sensual, beautiful and romantic scent. Plus the bottle is so pretty! Wear this perfume and feel confident and gorgeous! :) ",0
I am so glad that Laura recognized the needs of those of us with fair skin. I use to take the original Balance-n-Brighten and dig out some of the darker streaks just to accomodate my fair skin tone...I loved it that much!! Balance-n-Brighten is the best touch up powder or stand-alone foundation that I have ever tried. So thankful for this FAIR version. ,3
I am so glad the lipstick is back. I used my old one to the very last bit. I like to use the rip stick as a high lighter and the powder on top of it for an nice shine at night. The gold powder is fun as an high lighter on the brow bone. This is a keeper. I think will order two. Teh lip stick is glossy and has a nice shen to it. . Put it on top of red for a night look. ,4
I am so happy with my train case! Everything fits beautifully! & it's pink!! I can't wait to purchase another one. I have increased my makeup collection & I can't wait to pick out another case(maybe the croc one)! ,2
"I am sold on Mineral Veil. This product gives your makeup a flawless, finished look. It seems to hide those flaws that just makeup alone cannot. It helps keep my makeup set longer which is especially good during hot humid weather.",4
"I am sold on Too Faced Shadow Insurance! Absolutely no creases at the end of the day. I think if I'd forget to put it on, I might just wash off the shadow and start over again! The smallest dab is sufficient.",3
"I am sorry, but for all the hype on this line of products, I thought I would try it. I am NOT impressed. The shadows crease almost right away and you can barely see the color, no matter how much you apply. Total waste of money! ",2
"I am so sensitive to many good perfumes. When I used the sample of Rock & Roses, I was amazed. It not only didnt bother my allergies, But my husband of 30 years commented on how nice it was!!!!!! He never comments on any perfume I wear. hank you Sephora. ",4
I am so thrilled that I was told about this makeup. It is absolutely the best that I have ever tried. I feel that I look younger since it does not soak into my skin and clog my pores. It stays on all day and is just amazing. Please try it and you will never try another makeup again. ,2
"I am starting to fall deeply in love with the Korres line. It all started with the ""Love Your Lips"" kit. (Buy it! Buy it!) This was my first foray into their eye makeup. I am very impressed. I got the gray color. It's soft and goes on nicely. It lasted all day. And it's natural. What's not to love? ",3
I am still using the product but it really hasn't done much for the vertical lines around the lip area. I have tried many products for vertical lines around the lip area and very few have been impressive. I would love to know of one that really comes through! ,4
"I am such a devoted OPI customer, I even searched all walmart and target to look for it, then I came across to Sephora's new OPI nail polish line! True it's $9 but they have fantastic colors that you can't find elsewhere. Yesterday I managed to go in the actual store to check out the colors. I highly recommend to do that prior purchases. The colors are MUCH different in person!! They are gorgeous though! I purchased ""On stage"" and ""metro chic"" I took their last ones. Lucky me. But overall I am very satisfied with OPI's performance and am not surprise that only Sephora carries them. Good taste. You get what you paid for!! Those cheap nailpolish not only makes you nails turn gray after wearing them for a while they also chip easily. Invest on one of THESE, pay the price and you'll get great results :) ",0
"I am thrilled to find this product! I am a mascara junkie and a lover of all things natural but finally, I think I can stop trying every single mascara. This is great and NATURAL. I HAVE to curl my eyelashes or they're stick straight. Korres mascara really holds the curl! And, it's not heinously expensive. I highly recommend it! ",3
"I am thrilled with Sephora Professionel brushes. This is a great eyeshadow brush, not too big but big enough to hold enough product to cover your whole eyelid. Very soft bristles too. Really like this a lot. ",2
"I am totally cosmetically challenged-so this was right up my alley! All the tools plus a handy lesson in one little box. It really did help me brighten up my eyes and gave me a subtle but fresh look. My only complaint is the brushes are a little small which makes handling them a little tricky. Overall, a great little kit. ",3
"I am truly in love with this foundation. It is so light and natural. My skin looks and feels younger than it has in years. So easy to apply, feels like nothing on your skin and covers any flaws. I get so many compliments on my skin. ",3
"I am trying to use more natural products, so I gave this moisturizer a try. It is extremely lightweight, a little goes a long way, and it absorbs quickly. I have pretty normal skin, but I felt like I had to apply the moisturizer twice because I always felt dry after the first application. Also, my makeup did not seem to apply as smoothly as with my regular moisturizer. This moisturizer might work really well for people with oily skin. ",1
"I am used to use exploration cleanser for my face.\nI liked it.\nBut one of my freind told me that FRESH is nicer than that.\nUImbrian clay face treatment helps my face skin to keep clean and give hydration.\nAlso, my face skin is used to turn red and get pimple during examination or when i get stress.\nThis product helps me to keep my face skin as normal.",1
"I am very happy that it actually works. I put it on this morning at 8:45 am and it is now 9:11 pm and my eyeshadow looks as if I just applied. No crease, no lines, no anything. I even cried today and used tissue to blot my face, but the eyeshadow was resistant. I have been sold. I will be a faithful buyer! ",2
"I am very picky and eclectic when it comes to fragrances... I have bought and become bored of coco chanel, juicy, flowerbomb, and cashmere mist to name a few. Voile de fleur is the first one that has held my attention. Its a little too heavy for day, especially in the summer, but at night its the perfect rich and sexy accent for going out! i love it. ",0
I am very pleased with the results of this product. Simple to use and application is easy. Packaged nicely. Light lines disapear within weeks. Recently at family gathering and could see the difference between me and younger siblings. I have no lines to speak of and they had the lines around mouth and eyes. I felt pretty good about myself that day. I will continue using this product in conjunction with vitamin C cream from Korres. ,3
I am VERY pleased with this kit the brushes are great the color are fabulous the clutch makes for a nice makeup bag so ladies if you want a great kit for a bargin price this is it really I can't say enough about this kit and also for a bit of added drama try mixing the eye colors with the silver extreme glimmer from the extreme glimmers kit mix with the vintage ruby wet it is VREY PRETTY ,0
"I apply my make up at 6:30 every morning, by the time I get off work at 3, my eyeshadow is gone or has fallen. With Shadow Insurance, my eyeshadow looks the same when I leave my house as it does at 10 pm. I did not know this was possible. It is so easy to apply. I am a believer for life!",0
"I began wearing Opium when it was first introduced (hate to admit how long it's been). It's in the top two of my favorite fragrances (switches from #1 to #2 at my whim). I'll wear it for months, then tire of it for awhile. But I always go back to it. Opium forever! ",4
"i bought 22. it's the bright orange that i was looking for. it stays for the whole day, and it looks really cute on fair-light skin. it's a bit powdery, so the case becomes little messy, but doesn't bother me too much. i think i will use it for quite a while, it looks like it doesn't wear out. and i will purchase the item again, i'm surely in love with it, and very satisfied. ",0
i bought 3 different kits and THOUGHT that each applique in each box was a combination of the 3 colors noted on the outside of the box. I WAS WRONG. i was disappointed in the multi color appliques in each kit. only a couple from each kit worked ok for me. a lot of money for only 2 applications for each kit. am returning 2 of the kits for a refund. a little messy and a little difficult to apply but worth trying. ,4
"I bought 6 of these for the office girls and I love them! The recipe box is much nicer than the picture and each of the bottles smells wonderful There's also a great recipe inside! Would make a great ""Secret-Santa"" gift, babysitter gift, or co-worker gift! ",3
"I bought an Amazing Grace set which contained the perfume, lotion, bath, shampoo and shower gel. The first time I used it I wished I had bought the bigger bottles. It is truly ""amazing"" and it's the only thing I ever want to smell like!",2
"I bought Envy Me for Fall because I'm not into lipstick & really could not be happier! It looks dark but is actually very sheer & pretty or you can layer it on a little thicker & not only will it look darker but maker your lips look thicker & so luscious! The dazzling shine really is almost blinding, especially in sunlight but the only problem is that you have to keep your mouth frozen because the second yoy rub your lips together (which you will def. want to do it feels SOOO good) the shine is gone & you will need to retouch. Luckily the tube is generously sized so I can go ahead & decadantly do this without feeling guilty! Tastes & smells great too! ",1
"I bought GlowFusion Active Bronzer in the color ""Golden"" and it is absolutely beautiful. It is not too dark to wear in the wintertime because it just gives a glow to the skin instead of a tanned look. The powder is silky soft and blends very easily. I've tried zillions of bronzers and this is the first one that I've felt that I can wear in the winter and not look too dark. Great bronzer! ",2
"I bought Granite, which is the perfect shade for my dark brown eyebrows. I love this because it adds just enough color and keeps the hairs in place. It's much easier to control the color and coverage than with a pencil. I love not having to mess with a separate brush or pencil sharpener.",1
"I bought it in Ghetto Girl and clear, and it's just fantastic...it's a great pick-up when my lipstick starts to fade, and it stays on for a long time giving great shine and protection! Tastes yummy too! ",1
"I bought it to wear over my regular foundation and it just makes my skin look pasty and deathlike =P I heard from many people that it works well even as a powder without the whole set, but maybe it would work better as a part of the bare-escentuals set.",4
I bought my first shu uemura eye lash curler at the famous Sephora store in Paris in 2000. This is one of the best tools for make-up -- everything you read is true -- there really is no comparison. It makes your lashes curl like no other. A must-have. ,2
I bought my sister a set similar to this for Christmas this past year. She is a dance major so she performs a ton and she said that she loves the longevity of this make up. She also has problem skin and said that she has no extra problems using this make up like she has in the past with other brands. This is a great value and a good gift for the ultimate girlie-girl! ,0
"I bought Nars lipstick in Belle de Jour a few months ago, and it's one of my favorite lipsticks. The color is really pretty, but also, the consistency of the lipstick is wonderful. It doesn't dry your lips out after wearing it for a few hours and it's long lasting. The best moisturizing lipstick I own. Plus, there are a lot of colors to choose from within the range - the colors compliment a variety of skin tones.",1
"i bought Nars ""Orgasm"" because of all the hype surrounding it. it did not disappoint. Nars blushes are amazing. a little bit goes a long way and u don't have to reapply. i love these blushes. i will def continue to purchase more! i hate the price but i will buy more",1
"I bought one of these a while ago, and completely used up one of the pink colors. It went on very well (usually used just my finger), and was not sticky at all. I never used the darker color but once in the quartet, and would have liked to have purchased one of the pinks by itself. It wasn't very long-lasting, though. ",1
"I bought one of these for each of my grandaughters, ages 5 and 8. They loved them, especially since Sephora is their favorite store, They were thrilled with the clear mascara and all the goodies in the box. ",4
I bought Orgasm Nars Blush and its very light but last a long time. It provides a natural looking flushed look that is flattering to almost all skin tones. I will definetly buy this again. The only surprise? No blush brush included.,2
"I bought several sets for sister-in-laws as well as myself for Christmas. I think it will be a fun way to try out the different ""flavors"" as a way to kick up your morning or night. :-) And, the recipes on the box look yummy! ",4
"i bought She Laq to keep loose pigment shadows in place, as well as to keep glitter from falling off. it works great to keep the eyeliner on my lower lashline from smudging, but it does feel a bit like glue if you put too much. it's really great to keep eyebrowder powder in place all day. ",2
"I bought some of this after trying a small bit on my neck at the store. I can't remember the color but it was the next to lightest shade. The first time I tried it on my entire face I liked it. It felt good, looked good...until an hour later when I looked in the mirror and my face had turned ORANGE! The gold pigments in this foundation don't work for all skin types so I recommend you get a sample to try at home before you buy it. I took mine back and tried the lightest shade and had the same problem. ",3
"I bought Taos to compliment a red lipstick, and it is absolutely beautiful. The color is perfect, it lasts pretty much all day, and it felt very light on my face; like I didn't even have any blush on. NARS blush is AMAZING, and I will never buy another brand.",1
"I bought the blueberry flavor. I love blueberries but this tastes nothing like them. I've tried to drink it twice, but I just can't get the whole glass down. Sorry, it may be healthy but it tastes awful. I'll just drink lots of green tea instead. ",4
"I bought the color ""Maui"" and it is a good everyday matte blush color. This is a good choice if you have dry skin. It stays put but doesn't look cakey. I have also bought the ""Orgasm"" shade. It is more of a highlighter with the sparkles and light peachy shade, and looks great at night.",4
"I bought the color online, which is always risky, I love UD, so I went for it. The packaging is fun, cool, worth showing to friends & coworkers, The coverage is perfect, although I wish I stay put longer. The only gripe I have is the taste. Yuck! ",2
"I bought the earlier version of this kit and it changed the way I think about makeup. If you want more coverage try the kabuki brush for applying your bare minerals. If you have oily skin or large pores don't buff too much as it becomes too shiny. Don't give up! All of my friends who tried this had to have at least two tries before they got the hang of it. It will feel so light like you're not wering makeup so you might feel a little strange but keep trying and you'll see what everyone is talking about. If this is too dark you'll need to buy ""fair"". I mix fair with fairly light and love it! ",2
"I bought the glittering black , crystal, and taupe. I was pleased will all except the crystal. The crystal shade was like a light aqua and was very sheer. The other two worked well though and looked very pretty on my lids. ",0
I bought the grapefruit and it was a total waste of money. It feel really greasy on and smells like cheap kids makeup up..almost like a crayon. It doesnt hydrate the lips at all... Invest in something else! On a positive note..The packaging is soo cute. ,0
"I bought the head shot trio and loved the colors, I could create a natural look or go with a more dramatic one, the shadows blended perfectly. However, the pink shade just fell out of its slot after a few days, bummer! ",3
"I bought the light version and won't buy it again. It blends on well, but my T-zone starts to shine much more quicker than with any other primer and I keep touching up throughout the day. It is too rich for me or just not the right product.",3
"I bought the NARS blush in ""the pink color with the profane name"" in 2005 and I still have the same compact. I love that all you have to do is dab a little on the brush and you still have amazing coverage. The ""pink color with the profrane name"" is by far my favorite colors by NARS and it looks marvelous on everyone. By far one of my most essential makeup piece.",0
"I bought the Neutral color, and it is the perfect shade for me! I like the texture of this gloss -- it's thicker and doesn't feel like its gone 5 minutes after you apply it. It's got a nice minty fresh feeling too. ",3
"I bought the Peach Blossom scented Sephora Body Butter in a Sephora store. I liked the smell when I bought it but never sampled it on my skin... To me, it feels somewhat greasy and not moisturizing at all. The packaging goes on to say it's made up of natural shea butter, jojba and olive oils, etc which makes it sound wonderful, but looking over the ingredients list is an EYESORE!!!! Overall, the product smells yummy and enticing, but the feeling is somewhat sticky. ",0
I bought these in Crash and Radium for my teenage daughters and they love them! My 16 year old says it is the coolest eyeliner she's ever used and wants some in every color now! I think it looks pretty on and according to my daughters it stays put till they wash it off at night. ,3
"I bought these pencils in deviant (blue), covet (green), and lust (purple) and love every single one! They go on smoothly and come in great colors that are bright and fun, and they really do make a huge difference in lighting up your whole eye. They stay on all day, are easy to apply thickly or lightly, and are great to use for a smudged cat/smokey eye effect. Completely worth the money!",0
"I bought these to see how they'd work. They're interesting, but I don't quite have the hang of getting the makeup on both eyelids properly yet. It will definitely take some practice to get these to work for me. I like the idea though and will probably buy more if I can get the application down. ",3
"I bought the Shea Butter shampoo and conditioner and they were both worthless. My hair is not particularly dry, but it is curly.This conditioner smells great, but my hair was an unruly mess after using it. ",3
"I bought the smalll version of this at a Sephora store in Las Vegas. I LOVE the scent so much that I want the full size of G! I may be on the older side of the fence, but I still love cute things like these adorable Harajuku Lovers Scents! It gets really dark for a long time here in Barrow, so I need something happy to look at and smell on those long, dark days ",3
"I bought the Vanessa and I love how it smells and the color is absolutely fabulous (it's intense so I would go simple with the rest of the face), not to sticky but its hard to put it on thin sometimes b/c the brush holds a lot of product. ",0
"I bought the Vanilla Cinnamon one, and I love the creamy scent. It smells like real vanilla, cinnamon, and nutmeg, however, when I used it the smell didn't really linger. It was too faint for my liking, yet, I loved how hydrating it feels, and not at all drying, as well as it consisting of natural ingredients. ",0
"I bought the warm ivory. I didn't like it much. It was very drying. Even when applying it, you really had to work it to get the foundation to cover your entire face b/c it dried so quickly. I felt like my foundation was caked on, very unnatural feeling. The funny thing is, as drying as it went on, I still had a lot of oil in my t-zone area. I have better luck with mineral foundation. ",2
"I bought this about a week ago. I do like the lip gloss, but you can sort of feel the glitter/sparkles when you rub your lips together. I like the shimmer and use it as eye shadow. The mascara is nice, but it does clump a bit. But I think that it's the perfect size for a night out in a clutch or other small bag. Worth the money. ",0
"I bought this after all the hype in my local Houston sephora - couldn't get it in store so I ordered online. What a disappointment - if you are looking for mascara to ""tube"" your lashes then look somewhere else like Blinc. Texas lash flakes, is clumpy, wet/sticks to my eyelids when applying and is hard to get off compared to Blinc. You can do better for the money. I have used many other Cargo products and been very satisfied - not again for this one.... ",2
"I bought this after hearing that it makes pores appear smaller. I didn't notice any results with that, however it did gave a long lasting matte finish for my oily skin. I also notice that my make up stays on longer while using it. So I love it as primer, but will continue my search for a pore minimizer. ",0
"I bought this after I read all these rave reviews... but I'll be honest, I didn't expect it to work as good as everyone says because my eyeshadow literally creases 5 minutes after I put it on. Today, it is 85 degress, I walked up 104 steps to the hospital where I work/ go to class. Walked up more steps to my lab on the 3rd floor, where it was 80 degress inside. Case in point, I was sweating. My eyeshadow did not crease AT ALL, and 7 hours later, it still hasn't! I am absoultely amazed. ",0
"I bought this after reading all of the great reviews, it really does make my skin brighter and more youthful looking. It's very gentle, I have very sensitive skin, and have not had any problems. I would highly recommend, there is a reason it is the best of Sephora!",0
"I bought this after reading a review in a magazine. I love it and will never use anything else. This does it all. Cleanser, toner, and makeup remover. It's great when you're in a rush and don't have time to do an entire face cleansing routine. It does a great job at removing makeup. You don't have to rinse after using it and it leaves your face feeling dewy. I highly recommend this to anyone. ",2
"I bought this after sampling it because I like that it didn't make my armpits feel dry or flaky. After a week I noticed the darkness I had after having my baby had a cleared up quite a bit. However, the protection is not all that great perhaps b/c I still have post-pregnancy hormones and nothing really works for me. :(",1
I bought this along with her mineral foundation (which I like) because I have very oily skin but I did not find that this primer made any difference in oil breakthrough. I also let my daughter-in-law try because she also has oily skin and she was not impressed.,4
"I bought this along with the scrub, which I just wrote a fantastic review on as well and rated 5 stars, and I cannot say enough good things about it! I finally gave these products a try after reading all of the reviews. I've had redness and bumps all over my arms all my life, I've been using the scrub and this lotion (by the way, a little does go a very long way) and my arms have been so smooth, and immediately after I shower, scrub and apply the moisturizer, my skin is glistening smooth! I've been using this for about 2 weeks now and totally notice the difference and am loving every bit of it. I definitely recommend buying both, save up for it if you must, I did! Didn't know why I went so long without trying this product!",1
"I bought this as a gift and when I saw the gorgeous colors and fun mascara and brushes, I just had to get one for myself, too! I have to be honest, I haven't used it yet but I sure checked out all the pieces before I wrapped it up and placed it under the tree...FOR MYSELF! ",2
"I bought this as a gift for my daughter-in-law and fell in love with the scent, so I bought it for myself. You only need a little bit for this fantastic lather and the most yummy, sensual scent that luckily doens't last all day or they would think that Grandma was baking all day long.",4
Ibought this as a gift to my hubby as he sufferes from dermatisis (dry skin condition) during winter.\nHe used this product and loved it. I have bought him another tube as this is the only other product outside of a can that he uses happily. The prrice is reasonable & shave is awesome :),1
I bought this as a present for my best friend for her birthday. She loved it! She said they all smell amazing and the scent stays! This is a great gift it comes in an adorable package...perfect for the holidays! ,0
I bought this as a sample and fell in love. I spray it on my hair before heat styling and find it holds the curl and helps straighten. It adds shine and a bit of texture and makes your hair smell fantastic. ,1
"I bought this at first to use for my Stila Smudge Pot. I hated it. Yes, it did give me straight lines. But it takes a lot of getting used to and practice. I think that if you want a brush for cream/gel eyeliners, go get a bent/angled brush. They're much easier to use. I use this now for packing on eye shadow and defining my outer edge and other things like that. ",0
"I bought this a while ago becuse I have constant breakouts and wanted to try something different. It worked well but it dried out my skin and I have very oliy skin. I stopped using it because I didnt want it to completely dry it out, it's good to use if you can every other day. But I dont recommend for consistant use ",0
I bought this based on a tube of the eye creme that I received as a sample. I loved the product and the fact it had sunscreen. But the packaging just doesn't make sense. The opening is so narrow that I would have needed a tool to get it out once you got past the first little amount--and I have short nails! I sent it back because it was so frustrating. ,4
i BOUGHT THIS BECAUSE I ALREADY HAVE WARM COTTON AND I LOVE IT. THE OTHER SCENTS ARE VERY DIFFERENT. THE ORIGINAL CLEAN I DON'T CARE FOR AT ALL. THE SHOWER FRESH IS TRUE TO ITS NAME. CLEAN ULTIMATE REMINDS OF LEVER 2000 SOAP. THESE ALL LAST THROUGHOUT THE DAY BUT ARE NEVER OVERPOWERING OR OFFENSIVE TO OTHERS. ,2
"I bought this because I loved my Clinique Rock Violet pencil which they stopped making. This eyeshadow is terribly disappointing. It is neither crease-proof nor is it smudge-proof. It doesn't even have staying power. Plus, it is gloppy. ",2
"I bought this because it got rave reviews from Sephora & was looking for a new cleanser. I used this 3 times and decided this was not for me. I have dry skin & did not find this very helpful. I found it to be harsh, stripping, & my skin felt drier after use and very taut. I put my usual moisturizer after use & found that I needed to apply more after it soaked in. I don't think I would recommend this for mature or dry skin.",1
"I bought this because I travel a lot. I love that I can use it for quick touch ups right before landing so I look and taste yummy for my hunny when he picks me up from the airport. The eye con feels great on tired eyes and makes them look brighter. The California Kissin reminds me of home (Cali), tastes great, smells minty, and shines beautifully. The benetint is my fav blush on the go! The Some Kind-A Gorgeous is okay, I haven't really used it...BUT it's all very convenient and has a handy dandy mirror! ",0
I bought this because it was inexpensive and have since used it everyday and bought another shade for summer skin. This concealer does not show dry skin like a spotlight and is great after a long night on the town. ,0
"I bought this because I was traveling and did not want to worry about a loose powder mess. In order to get in out, you have to shake the brush. Powder spills every where!!! And I did not like the consistency at all. ",1
"I bought this blush on a whim because it had been so popular. I completely know why! I bought it in Orgasm and the color went on great, stayed on and was a perfect amount of pigment. This color looks amazing on so many different skin tones as well...",0
"I bought this book and then I returned it because it wasn't really what I thought it would be. I thought it would be something with ways to do different makeup styles. It ended up being more like a catalog for sephora, that unfortunately was pretty expensive! There are a few tricks and tips in there, but not enough to make it worth the money ",0
I bought this brush and at first thought it was stiff and may have been to hard to apply anything with. I was so wrong! It was the perfect brush for cream eyeliner application. My second one is used as a lip brush and it gives you percise application. Great Brush! ,2
i bought this cleanser in a sephora store. a sephora beauty rep recommended it for breakouts. i used it for 2 weeks and started breaking out worse than i had previously. this product is not what i needed.,1
I bought this cleanser on a whim and was slightly taken aback when I realized you had to use a cotton pad to use this cleanser but I have to say I love it. I used to only wash my face at night but this cleanser is so refreshing that I've become a morning convert. This never leaves my skin feeling dry and after putting it on your face it dries in seconds so you there isn't a long wait to put on moisturizer. ,0
I bought this color online from the Sephora. I much say I like the color alot. It's peachy with a little bronze. I'm very fair and Luster works well with my skin tone. The staying power is excellent. lasts all day.,4
"I bought this cream for my daughter who works outside as a geologist. She loves it. It protects her skin from the sun, but is not heavy or greasy like sunscreens and also moisturizes. There are no breakouts and her skin stays healthy. ",3
"I bought this for a gift for my hard to please daughter and I'm sure she will love the unique-ness of it. What a great idea,I can't wait for her to m open it. The sample perfumes are all top notch-agreat way to actually wear for more than 2 mins in a store to pick what it really smells like, ",3
"I bought this for a girlfriend who was looking for a longer lasting shadow. She won't wear anyting else. Loves the way it smoothes on her eyes, never tugging and loves the lasting vibrant colors she uses..... ",3
I bought this for my 8-year old granddaughter (who loves to play with Nana's makeup!) and was really surprised at how cool it is. The products are age appropriate and the treasure box is very sturdy. I would highly recommend it for any little girl who loves to play dress up! ,3
"I bought this for my boyfriend, who has whiskers you can light a match with. Of course, I had to road test it for him. I got the closest shave ever on my bikini line (and legs), even with a slightly dull razor. So far, no ingrowns either, which is a chronic problem of mine. I think I might get some for me now....because it has a gender neutral scent, too. Minty/eucalyptus-y.",1
I bought this for my choco loving coworker and was thrilled when it arrived!!! It comes in a super cute reusable tin and all the substantial sized balms smell wonderful! I know she will just love it!!! ,1
"I bought this for my teenager, who has similar skin to me, with a severe Blackhead problem and it has worked wonders!!!! I have tried it as well and it does not dry out skin while pulling out gunk like other clay masks.However, use more than once a week and it could leave red scald-like marks that fade after a few days. The smell is not THAT bad and does not linger onthe skin but would recommend showering AFTER use as it takes a bit of scrubbing to get off. ",2
"I bought this for my teenage son seveal years ago, hoping it would help his acne. thought maybe he would use it beause it was made for men. Worked wonders and now his skin is clear. He even realizes it and reminds me to buy more when he is running low!! ",3
I bought this gloss in Mongo soda and it smells great. The gloss stays on your lips for a long time and the color is VERY sheer more of a tint but I still like it. Also it's not all super sticky. The only reason I gave this a 4 is because it DOES NOT plump whatsoever. But it's a great gloss for everyday use. ,0
"I bought this gloss in the peachy pink universally flattering shade that starts with an 'o'. . . maybe in blush it flatters everyone but definitely not in gloss. I was not impressed with this gloss, it's very sticky/gunky and washes me out if I'm not careful. Not to mention it isn't all that shiny. ",0
"I bought this hopeful that it would help out my puffy eyes in the morning... and I havent noticed a difference yet. I've been using it for a few weeks now and no major changes, but it does help to brighten the eye area. It does feel nice though, very soothing! ",0
"I bought this hoping to stop that hated midday shine. However, the product itself gave an appearance of shine, even after the application of powder. The velvety texture is the redeeming quality of this product. In short, buy this product as a primer but do not expect much shine control. ",0
"I bought this in ""Bettina"" to fill out my lips and compliment my medium-golden skin. The first thing I noticed was how smoothly and easily it glided on, and the second thing I noticed was how good it looked! Like other NARS products, it is very pigment-rich, so it lasted most of the day and looked very good - no weird feathering or fading. VERY moisturizing...as a plus :) Enjoy!",0
I bought this in Disco Blue to try something different but I really didn't like it. It is too clumpy and I feel like it weighs my lashes down. The part of it being flake resistant is pretty accurate. Other than that I was not impresed.. ,0
"I bought this in May and it's been the only scent I have worn ever since. And I have a drawer of at least 20 different fragrances--but I just loooove the way this one makes me feel. Light, sweet, pretty, and not a too-overwhelming floral.",1
"I bought this in Rumi Joon. The color is a perfect natural color for me. Normally I don't like lipstick, my lips can get dry in the desert climate where I live. This lipstick is just so soothing to wear Doesn't feel at all drying like many do. And it stays on nicely. I didn't expect that from a lipstick so silky and creamy. Makes me feel great to wear it! It's even replacing my favorite gloss for what I put on as I run out the door. And I didn't think any lipstick could ever do that. ",4
i bought this in the org@sm shade because i've heard so many great things about it & it really does live up to it. i work as a makeup artist and this looks great on everyone! it's so complementing for every skin tone and gives the right pop of color on the cheeks. must have for every artist.,0
"I bought this in the popular ""O"" shade for myself, my sister, and sister-in-law. We are different skin tones and believe it or not, this looked great on each of us. It is a very versatile color; somewhat neutral and unimposing. It goes on smooth and does not feel sticky. Definitely one of my favorite glosses. ",3
